"","Taxo.Unit","Int_LMA.LL","Slope_LMA.LL","Slope.lci_LMA.LL","Slope.uci_LMA.LL","Rho_LMA.LL","r.sq_LMA.LL","n_LMA.LL","varLMA","varLL","lci_2.5_LMA.LL","lci_5_LMA.LL","lci_10_LMA.LL","uci_10_LMA.LL","uci_5_LMA.LL","uci_2.5_LMA.LL","sig_LMA.LL","Type","Int_LMA.N","Slope_LMA.N","Slope.lci_LMA.N","Slope.uci_LMA.N","Rho_LMA.N","r.sq_LMA.N","n_LMA.N","varNmass","lci_2.5_LMA.N","lci_5_LMA.N","lci_10_LMA.N","uci_10_LMA.N","uci_5_LMA.N","uci_2.5_LMA.N","sig_LMA.N","Int_LL.N","Slope_LL.N","Slope.lci_LL.N","Slope.uci_LL.N","Rho_LL.N","r.sq_LL.N","n_LL.N","lci_2.5_LL.N","lci_5_LL.N","lci_10_LL.N","uci_10_LL.N","uci_5_LL.N","uci_2.5_LL.N","sig_LL.N","Int_LMA.Narea","Slope_LMA.Narea","Slope.lci_LMA.Narea","Slope.uci_LMA.Narea","Rho_LMA.Narea","r.sq_LMA.Narea","n_LMA.Narea","varNarea","lci_2.5_LMA.Narea","lci_5_LMA.Narea","lci_10_LMA.Narea","uci_10_LMA.Narea","uci_5_LMA.Narea","uci_2.5_LMA.Narea","sig_LMA.Narea","Int_LL.Narea","Slope_LL.Narea","Slope.lci_LL.Narea","Slope.uci_LL.Narea","Rho_LL.Narea","r.sq_LL.Narea","n_LL.Narea","lci_2.5_LL.Narea","lci_5_LL.Narea","lci_10_LL.Narea","uci_10_LL.Narea","uci_5_LL.Narea","uci_2.5_LL.Narea","sig_LL.Narea","rho.sig_LMA.N","rho.sig_LMA.Narea","rho.sig_LMA.LL","rho.sig_LL.N","rho.sig_LL.Narea"
"74","Dodonaea",2.04510654305101,-0.521530569475424,-3.22746254324119,-0.0842749160534668,-0.137762791936905,0.0189785868422509,4,0.00937000000000001,0.00309166666666667,NA,NA,NA,NA,NA,NA,NA,"w.inGen",1.63768237823689,-0.654782911877082,-2.41935796432559,-0.177212577885615,-0.362899000147942,0.131695684308376,5,0.0040173,NA,NA,NA,NA,NA,NA,NA,0.0518837013483722,0.245003988085698,0.120114795681278,0.499746545273053,0.967034151447372,0.935155050065539,4,NA,NA,NA,NA,NA,NA,NA,-1.68256906540495,0.971427450381853,0.362932105787497,2.60013175000815,0.779255717531665,0.60723947330579,5,0.0088422,NA,NA,NA,NA,NA,NA,NA,-1.36539178262848,1.83216985052859,0.293448959322998,11.4392852812645,0.0219203067094452,0.000480499846236147,4,NA,NA,NA,NA,NA,NA,NA,0.548294890144892,0.120292293064761,0.862237208063095,0.0329658485526279,0.978079693290555
"75","Erigeron",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w.inGen",2.9475785168758,-1.43728296202427,-34.7479229537697,-0.0594505264580456,-0.313090749622628,0.0980258174992592,3,0.0101223333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.23722780224288,1.38374922032927,0.0599883659460498,31.9188875136874,0.423280661776926,0.179166518634313,3,0.00938233333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.797271194418978,0.721756851750447,NA,NA,NA
"76","Eucalyptus",-2.29826953944179,1.53532133985636,0.651600787924642,3.61757023671824,0.542251819455055,0.294037035702318,7,0.019102949800355,0.0411333333333333,-0.284428010494367,-0.193182667629362,-0.0907594794643082,0.540262422898947,0.604983273394093,0.659623362760036,0.1,"w.inGen",1.37516519285922,-0.576962765755758,-0.836036664887584,-0.398171571952882,-0.612783126567174,0.375503160205441,21,0.0063591051789475,-0.656248163832564,-0.602767554804181,-0.537501089245707,0.0445266449841875,0.136990246622248,0.23083540609548,0.05,-0.464208281698328,0.389350947036603,0.145695026940991,1.04048959762846,0.0299080280347954,0.000894490140930107,7,-0.598458671134015,-0.54320058082398,-0.471200077109305,0.201671900662302,0.308178942494556,0.388139399758197,1,-1.48766761198809,0.792239588200148,0.606162334934578,1.03543808141639,0.825621005094918,0.681650044053943,21,0.0119898435168416,-0.175442831716511,-0.108034705055719,-0.0153477583653932,0.547916526855748,0.610742729863024,0.657858977768286,0.025,-0.514209589867713,0.681592285024029,0.289201006463233,1.60638459971383,0.541789024533991,0.293535347105493,7,-0.444751442519624,-0.372313719437158,-0.28479098016623,0.366495477289451,0.447286516982783,0.512373716944973,0.025,0.00314334966066678,4.05928886190902e-06,0.208584807525395,0.949249259794043,0.209051082156074
"77","Eugenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w.inGen",2.25700912215904,-0.999387220819281,-4.87409076162552,-0.204915104371958,-0.640674723793796,0.410464101708256,4,0.0550926666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.53135060813413,0.872395362041545,0.184143827099389,4.13303926447026,0.668297745583091,0.446621876751442,4,0.02427825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.359325276206204,0.331702254416909,NA,NA,NA
"78","Ficus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w.inGen",3.70312095014704,-1.72811548302286,-3.99143580887549,-0.748197707707761,-0.57768170040413,0.333716146981807,7,0.0188861874649608,-0.702377286559536,-0.640292310435398,-0.558808580682667,0.214400422350408,0.32874214838628,0.441023895420483,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.47376174892545,1.37746722022169,0.515274634567581,3.68233911684316,0.00191309802567118,3.65994405582695e-06,7,0.0117260903690061,-0.509166755712851,-0.412700780082684,-0.294081690481588,0.508722276508505,0.591977692689443,0.665233413316059,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.174381675492782,0.99675222986435,NA,NA,NA
"79","Fraxinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w.inGen",1.02821629658081,-0.365049238810383,-0.861375818025791,-0.154707090641881,-0.247340981253145,0.0611775610072688,8,0.00156475661096073,-0.795912991347846,-0.718617314831557,-0.604575631400133,0.471676940476869,0.612445124743155,0.71060714063132,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.68860803832486,1.00611319687739,0.704693756982825,1.43645910709482,0.931382267565061,0.867472928334634,8,0.0118860510657428,-0.648970217628411,-0.544202751214063,-0.409440358750937,0.622069331662346,0.727686294944515,0.795508966901108,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.554803162013393,0.000766701794529934,NA,NA,NA
"80","Garcinia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w.inGen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","Grevillea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w.inGen",0.687691408511852,-0.329954373324307,-1.02736181466706,-0.105970347468208,-0.650033037909121,0.422542950373361,5,0.0161073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.31752317160342,0.655682004875385,0.302933060471182,1.4191877599913,0.886214175581692,0.785375565001937,5,0.0636065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.235042848292674,0.0452805048565187,NA,NA,NA
"82","Hakea",-1.46124262748126,1.16933611026751,0.0460553586648523,29.6892040017709,0.0698111110607472,0.00487359122753598,3,0.0414114985762037,0.0290333333333333,NA,NA,NA,NA,NA,NA,NA,"w.inGen",1.27559756972306,-0.606247914570368,-0.743655205501786,-0.494229760246111,-0.214597873107705,0.0460522471423506,91,0.0149178478029559,-0.685067347130822,-0.663793461042117,-0.638338256544842,-0.420804699765825,-0.385027616088697,-0.349869356670705,0.025,-0.972132797702117,0.488219427056341,0.0229855119249063,10.3699325790062,0.551807179609705,0.304491163468817,3,NA,NA,NA,NA,NA,NA,NA,-2.240211339036,0.958933209803793,0.834922093818951,1.10136371725241,0.751610338228683,0.564918100532235,91,0.0373235010830688,0.344714436005046,0.378547896098717,0.416146367096928,0.632035923275095,0.656104508290875,0.672705414634762,0.025,-1.31213719962258,0.98558496678412,0.054112976347921,17.9509203209478,0.699579292259748,0.48941118615865,3,NA,NA,NA,NA,NA,NA,NA,0.0410823841900441,9.17994168050946e-18,0.955520687355676,0.627876871224588,0.506741552243318
"83","Hebe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w.inGen",1.92541363368473,-0.827440228681192,-1.18001419729808,-0.580211097127194,-0.931856587899272,0.868356700411274,8,0.028989125,-0.883906017664645,-0.848428696276653,-0.79245163230393,0.0611722065754178,0.227870286381898,0.358648301245804,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.57371759006348,0.386702770246805,0.186739977976456,0.800787459316327,0.606885550837453,0.368310071815278,8,0.00633164285714286,-0.584670287107563,-0.48031709462468,-0.32973882380428,0.669948512123087,0.748377497042642,0.81157040365831,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000751185675451139,0.110620133344202,NA,NA,NA
"84","Hibbertia",-0.0775697235309643,0.548984928339745,0.265969116794856,1.13315581589367,0.998066238978089,0.996136217387869,3,0.0544,0.00943333333333333,NA,NA,NA,NA,NA,NA,NA,"w.inGen",-0.374575087903737,0.180847677211904,0.0463502695464925,0.705624426199613,0.126040422517289,0.0158861881083368,5,0.0017792,NA,NA,NA,NA,NA,NA,NA,-0.572367980421177,0.551483703855677,0.0459612256333947,6.61719245792696,0.883258145422387,0.780144951454995,3,NA,NA,NA,NA,NA,NA,NA,-2.03222052126689,1.03382854989995,0.750611387549344,1.42390788138419,0.984170185078157,0.968590953196774,5,0.0581428,NA,NA,NA,NA,NA,NA,NA,-2.37998084657711,2.32992515689864,0.548558081498103,9.89603730187306,0.987459492837699,0.975076249995285,3,NA,NA,NA,NA,NA,NA,NA,0.839946269767112,0.00238513904181276,0.0395973873359327,0.310689728718088,0.100927048795247
"85","Ilex",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w.inGen",2.47364881783775,-1.1112196827928,-2.82723426716924,-0.436755170155208,-0.352956836389404,0.124578528354017,7,0.0198557789350619,-0.865851194560757,-0.800291736842274,-0.713741551122392,0.367863764910861,0.530564184429242,0.6523897592166,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.32907106677568,1.22827502506213,0.524702127814443,2.87526857090408,0.554266207526324,0.307211028805614,7,0.0242593031059493,-0.668411382353614,-0.548328701942739,-0.389112026038151,0.69775673762519,0.785379797564577,0.849713629748949,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.437417277200144,0.19665471555014,NA,NA,NA
"86","Leucadendron",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w.inGen",1.09288788533687,-0.551986202029185,-1.16504963988449,-0.26152427913785,-0.401786649646656,0.161432511834285,9,0.00768563722935548,-0.799143532970392,-0.74357743648898,-0.663978268020835,0.249360600811276,0.4004581590149,0.516271432552981,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.05140269335083,0.930324098375727,0.568046184118016,1.52364887260434,0.818402467914748,0.66978259948895,9,0.0218319224110468,-0.466551250122786,-0.322992956835935,-0.181161845757087,0.700958019007984,0.777810504047819,0.831816501404123,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.283756321511313,0.0070008139069048,NA,NA,NA
"87","Lonicera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w.inGen",2.1024098667604,-0.96855627912007,-24.6366603513222,-0.0380774525623792,-0.034633303733206,0.0011994657274765,3,0.00247033333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.35495858454705,1.3502461097748,0.0764772010492761,23.8393211564745,0.721387475853449,0.52039989031821,3,0.004801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.977947343994346,0.487009420700442,NA,NA,NA
"88","Lupinus",-2.6267206655743,1.63002635425203,0.0763193879621094,34.8140359416311,0.54473003187658,0.296730807628259,3,0.02781651933607,0.0822969048877914,NA,NA,NA,NA,NA,NA,NA,"w.inGen",1.75116561773983,-0.693441856727682,-2.7183335545584,-0.176895733732004,-0.0730233729097342,0.0053324129911141,5,0.0277769998584673,NA,NA,NA,NA,NA,NA,NA,0.769292518848825,-0.74075077854327,-4.11121046801868,-0.133467191762844,-0.470317633045046,0.221198675953094,4,NA,NA,NA,NA,NA,NA,NA,-1.71680510012592,1.17124696843959,0.485300903101,2.82673997166132,0.839081132997416,0.704057147752227,5,0.0381592425646992,NA,NA,NA,NA,NA,NA,NA,0.289436886610055,0.401903164883636,0.0409076344509078,3.94855767417512,0.92391283705826,0.853614930481042,3,NA,NA,NA,NA,NA,NA,NA,0.907106451431616,0.0755915725750666,0.633264256815457,0.529682366954954,0.249944589811869
"89","Luzula",-4.38014198834359,2.52566995990286,0.189387587628319,33.6822957947738,0.853048491941594,0.727691729603828,3,0.04052,0.0486333333333333,NA,NA,NA,NA,NA,NA,NA,"w.inGen",1.67061191159512,-0.770967200652359,-2.53885799070259,-0.23411723958505,-0.581569714443281,0.338223332757639,5,0.0240847,NA,NA,NA,NA,NA,NA,NA,0.658291126727354,-0.743899626615699,-5.71544851441955,-0.0968229620270101,-0.954810754555593,0.911663577015021,3,NA,NA,NA,NA,NA,NA,NA,-1.43870853933051,0.835321255093075,0.269074948385097,2.59318678085052,0.653259020749716,0.426747348190878,5,0.0282733,NA,NA,NA,NA,NA,NA,NA,0.411380704506766,-0.380206092482107,-0.603603678158977,-0.239489383499812,-0.999289654052847,0.998579812697058,3,NA,NA,NA,NA,NA,NA,NA,0.303689535816491,0.23192725705231,0.349502170100937,0.192115249649578,0.0239969355945724
"90","Macaranga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w.inGen",2.08544487818682,-1.02287730695066,-6.89371211830619,-0.151772799200048,-0.9657787181469,0.93272853242547,3,0.037387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.502402446811014,-0.258024209207803,-6.53861293888801,-0.0101820513248847,-0.0932748297262357,0.00870019386045826,3,0.002379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.167028127077658,0.940532956482201,NA,NA,NA
"91","Melaleuca",-1.75952120519622,1.20067740101587,0.36051785299469,3.99876513558248,0.867186747677977,0.752012855348308,4,0.0523319851899597,0.0470176917350462,NA,NA,NA,NA,NA,NA,NA,"w.inGen",-1.06408514554464,0.419684923712863,0.109449822203153,1.60928023130948,0.232914815729733,0.0542493113864154,5,0.00921751698588812,NA,NA,NA,NA,NA,NA,NA,-0.598105931602154,0.501913443255194,0.0806361579770509,3.1241208762945,0.0832171375902754,0.00692509198871883,4,NA,NA,NA,NA,NA,NA,NA,-2.29930870194592,1.1034931813227,0.650324563569897,1.87244534412364,0.953504203349366,0.90917026580491,5,0.0637245119003982,NA,NA,NA,NA,NA,NA,NA,-0.592279200048122,0.834047190947851,0.229897856253797,3.02584255487817,0.834559632110628,0.696489779548626,4,NA,NA,NA,NA,NA,NA,NA,0.706147229011628,0.011950940290441,0.132813252322023,0.916782862409725,0.165440367889372
"92","Miconia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w.inGen",0.749107260306404,-0.267243183110286,-1.73632698539881,-0.0411321827740379,-0.96834568714513,0.937693369812575,3,0.000608666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.25501548035513,0.735811741492966,0.721091852649928,0.750832112343608,0.999998735162668,0.999997470326935,3,0.002671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.160606782090447,0.00101254073540338,NA,NA,NA
"93","Nothofagus",-6.55372217147269,3.68619255470306,0.255053838769516,53.2750873929299,0.824405504197245,0.679644435350714,3,0.0326910963040749,0.0302432729162205,NA,NA,NA,NA,NA,NA,NA,"w.inGen",1.74648317846118,-0.75051117438817,-1.40008914219153,-0.402307971619465,-0.877903014751263,0.770713703309356,6,0.018413816489929,-0.892732510211923,-0.845342032866623,-0.773439733527555,0.400660889277607,0.584602103229062,0.707299437609666,0.05,0.603361255156681,-0.345952038841045,-1.43653708056113,-0.0833134172433102,-0.988082606946089,0.97630723814938,3,NA,NA,NA,NA,NA,NA,NA,-0.78413748938415,0.506237116300457,0.205545999727219,1.24680615657958,0.671697058818114,0.451176938824905,6,0.00837794398225417,-0.798244666445442,-0.683824653571658,-0.520323648052141,0.721703771058876,0.817691189264505,0.87250615522172,1,0.484869543338555,-0.149055653518023,-2.35809972982017,-0.00942181857905526,-0.784559527792869,0.615533652650569,3,NA,NA,NA,NA,NA,NA,NA,0.0214514196958027,0.143981523180453,0.383019280180132,0.0983825336389009,0.425778241072452
"94","Olea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w.inGen",1.81482772036257,-0.744964707549765,-2.91790143326184,-0.190195737651878,-0.0848400320874128,0.00719783104459323,5,0.00265482344878511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.99889894171231,1.5253419110709,0.407469279955395,5.71004505155364,0.324178763584127,0.105091870758933,5,0.011130089437317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.892108043413964,0.594590825503451,NA,NA,NA
"95","Olearia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w.inGen",2.81550337815792,-1.17100925403393,-2.38936249548198,-0.573903154345983,-0.906648600274517,0.822011684379741,5,0.0170889640285281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52491427290057,-0.491767827618225,-1.90817622334127,-0.126736510665083,-0.168033575422383,0.0282352824692295,5,0.0030138060977853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0337550273104655,0.787064123622631,NA,NA,NA
"96","Oxytropis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w.inGen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","Pedicularis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w.inGen",2.13365420227022,-0.977728235976961,-5.7671333477598,-0.165758696007602,-0.3369836262838,0.11355796438338,4,0.0073907099372553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.67598262697542,1.04320795004534,0.184090446240821,5.9116746646056,0.43111589407035,0.185860914120077,4,0.00841378904862085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6630163737162,0.56888410592965,NA,NA,NA
"98","Piper",-4.67222517727035,3.64017521738688,1.76666363366301,7.50050850698904,0.728459037165546,0.530652568828154,7,0.0136641464342536,0.181061904761905,-0.648157145051378,-0.525149974264525,-0.366519139408685,0.726913463786038,0.8049762399382,0.863320572352889,0.1,"w.inGen",1.24546753560711,-0.527817589598912,-1.39167631601978,-0.200184054785657,-0.189825290249554,0.0360336408183273,7,0.00380671379273388,-0.835616594320917,-0.764108194574221,-0.660590756473821,0.472964718724542,0.627252152349484,0.726333330643105,1,0.568004918051988,-0.144997852597274,-0.376545625078746,-0.0558348732731233,-0.273045937942208,0.0745540842267404,7,-0.857496799264649,-0.799365577490618,-0.701311236162314,0.426975287072748,0.574022598585196,0.69117419383298,1,-1.58071685980202,1.00319404425138,0.569182053416045,1.76814831806689,0.854281200145486,0.729796368922012,7,0.013751573611501,-0.698668092912685,-0.576578879285811,-0.43533786792012,0.66824789421209,0.760001469283066,0.833419476634066,0.025,-0.293100689884881,0.275589493456178,0.117966090665702,0.643825428772257,0.55789869269426,0.311250951309964,7,-0.747334475318013,-0.662294567275309,-0.526795123598552,0.596526706726468,0.717777760715353,0.794784110508587,1,0.683517114527417,0.0143704278359926,0.0633512762968066,0.553547124215526,0.193114297784408
"99","Plantago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w.inGen",1.31341019697718,-0.601045322549898,-2.31893172626902,-0.155785302200484,-0.806332318231885,0.650171807425206,4,0.0372726701893933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.886928422900932,0.517198479505263,0.12577399144882,2.12678522897482,0.771829157559436,0.595720248458909,4,0.0275988217691329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.193667681768115,0.228170842440564,NA,NA,NA
"100","Podocarpus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w.inGen",-2.07123605573893,0.89867960907616,0.368543206138119,2.19139852890574,0.682844312117332,0.466276354590993,6,0.0101350852414202,-0.846642296123468,-0.773760089670224,-0.674905514046714,0.463424925198063,0.606927193337054,0.721844278660561,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.64215904121825,1.71417101940384,1.05124905571106,2.79513429077611,0.930451058215629,0.865739171734584,6,0.0203564897245133,-0.731675365138873,-0.631125740727745,-0.480769480087407,0.642952618503547,0.748711360461378,0.824155861786107,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.134930610127634,0.00708737691613934,NA,NA,NA
"101","Polygonum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w.inGen",1.94077806690722,-0.832816658319045,-4.49289522085251,-0.154373416756889,-0.516756026922618,0.26703679136085,4,0.0212201268366628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.33225963278893,0.914668173773912,0.186772878332205,4.47933273602417,0.636518750658606,0.405156119939993,4,0.0255962476967431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.483243973077382,0.363481249341394,NA,NA,NA
"102","Populus",3.07085627691834,-1.2670975139912,-3.5976729909617,-0.446270718321593,-0.444483750686321,0.19756580462418,6,0.00624654800638999,0.0126433436299128,-0.743008893565094,-0.642327785043205,-0.505007204210908,0.586745957543681,0.687386009416591,0.766367464812991,1,"w.inGen",1.86733611331769,-0.795741634938872,-1.40620369227069,-0.450293761178163,-0.79904315045428,0.638469956287902,8,0.00361280237887563,-0.746339471802081,-0.669828540119815,-0.560725169022955,0.41168025006844,0.542098849260249,0.656958414013548,0.025,-0.00750627944161486,0.496867861959816,0.142437061786365,1.73324041616921,0.850380742151528,0.723147406622183,4,NA,NA,NA,NA,NA,NA,NA,-1.60930679672931,0.959595676579259,0.418727637159741,2.19909979851251,0.370969130835717,0.137618096033007,8,0.00525383715651542,-0.642890163376407,-0.543201065874017,-0.42863442138123,0.541675905793904,0.646791396035589,0.727178162550243,1,0.0334068455065946,0.374453747527982,0.0599746492767256,2.33791461440298,0.022216076037186,0.00049355403449003,4,NA,NA,NA,NA,NA,NA,NA,0.0173535042517526,0.365613328505483,0.377181768893877,0.149619257848472,0.977783923962814
"103","Potentilla",-2.32317195550365,1.53289148464935,0.399952403188013,5.87508984814352,0.235102130533629,0.0552730117814516,5,0.0324567539067789,0.0174392386316799,NA,NA,NA,NA,NA,NA,NA,"w.inGen",1.51423336456493,-0.629316838812428,-1.14271528318568,-0.346577742890408,-0.302451513178236,0.0914769178238044,13,0.00730891224388856,-0.681256290250123,-0.62278880124875,-0.55174024122973,0.0611943066655718,0.160448047593435,0.24049593220769,1,0.742057524671266,-0.725955576970746,-1.7584453039045,-0.299703094867231,-0.837255407803327,0.700996617895915,5,NA,NA,NA,NA,NA,NA,NA,-1.98309542063207,1.21142393032082,0.819706445788478,1.79033353524785,0.797228092964766,0.635572632212237,13,0.0270835967791521,-0.155614035346815,-0.0659146690327937,0.0362730790245679,0.608715307086035,0.665796962923196,0.710788517565733,0.025,0.578809279231614,-0.861539618021898,-3.27684504740743,-0.226513766346251,-0.267791492344507,0.0717122833720983,5,NA,NA,NA,NA,NA,NA,NA,0.315181987386231,0.00109912273669931,0.703439579993864,0.0768594267823121,0.663157484558575
"104","Primula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w.inGen",-1.02695201692005,0.805040165840183,0.0379205110676465,17.0907419327728,0.552440562566359,0.305190575168635,3,0.0110823333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.32340300405178,1.38171715636556,0.116250851682922,16.4226091470039,0.885625690387365,0.784332863474096,3,0.0326463333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.627393251090523,0.307459804716477,NA,NA,NA
"105","Protea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w.inGen",2.83276904240912,-1.1870404115861,-1.91810429690221,-0.734613305967861,-0.706712103051906,0.499441996600048,12,0.0201722728245166,-0.800456755018455,-0.755896330488234,-0.692383446419076,0.027889814569872,0.162767481864615,0.281693042420224,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.00334592652104,0.952666908709645,0.497943398113034,1.82264538979664,0.162279479633585,0.026334629510147,12,0.0129928966744436,-0.42952916569947,-0.31448416867273,-0.202642619456009,0.586641270468581,0.663817424951306,0.731242318392482,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0101804002823703,0.614334787832707,NA,NA,NA
